諧聲序,形序,聲-明細,聲形-聲,聲形-形,字類,聲-明細',聲序,聲旁,反切-小韻首字,反切-原貌,反切-周祖謨校,反切-余迺永校,反切-覈校說明,字頭-原貌,字頭-周祖謨校,字頭-余迺永校,字頭-覈校說明,字頭-補,廣韻反切原貌(覈校前),廣韻反切(覈校後),上字,下字,廣韻字頭原貌(覈校前),廣韻字頭(覈校後),廣韻釋義,釋義補充,廣韻字序,切韻擬音(poem版),切韻拼音(poem版),聲紐,呼,等,韻部(調整後),聲調,組,攝,韻部調整說明,廣韻韻部順序,廣韻韻部原貌(調整前),韻部原貌-平上去入相配爲平(調整前),韻部原貌-相配爲平並標A/B類(調整前),小韻-擬音相同(poem版擬音),開合分析(果攝/寒桓/嚴凡/咍灰/遇攝/通攝/臻攝),開合分析(幫組-歌戈/寒桓/唐/泰/咍灰/魂/模/冬/東一),開合分析(幫組-陽/嚴凡/元/廢/鍾/東三/尤/虞/文/微）,A/B類分析(與各組聲紐撘配),中古拼音(polyhedron 版),現代廣州音理論音,粵聲,粵韻,粵調,現代北京音理論音,京聲,京韻,京調,廣韻頁序,頁內字序,小韻序,小韻內字序,全王本切韻-補字,全王本切韻-字數,全王本切韻-反切,裴本切韻-反切,裴本切韻-字序,裴本切韻-字數,裴本切韻-補字,玉篇-原本玉篇殘卷/篆隸萬象名義,玉篇-是否見於原本玉篇殘卷,玉篇-宋本玉篇,經典釋文-拼音(poem版),經典釋文-反切,合併-廣韻,合併-廣韻反切,合併-切韻擬音(poem版),合併-切韻拼音(poem版),合併-中古拼音(polyhedron 版),上字',上字-切韻拼音(poem版),上字-聲紐,上字-呼,上字-等,上字-韻部,上字-聲調,上字-組,上字-攝,下字',下字-切韻拼音(poem版),下字-聲紐,下字-呼,下字-等,下字-韻部,下字-聲調,下字-組,下字-攝,對比-聲紐(上字/被切字),對比-呼(下字/被切字)(不涉及幫組),對比-呼(幫組下字/其他組被切字),對比-等(下字/被切字),對比-韻部(下字/被切字),對比-韻部A/B類(來紐下字/幫見影三組被切字),對比-韻部A/B類(知組下字/幫見影三組被切字),對比韻部A/B類(其他組下字/幫見影三組被切字),上字-切韻擬音(poem版),上字-中古拼音(polyhedron 版),下字-切韻擬音(poem版),下字-中古拼音(polyhedron 版),建議替換爲,是否聲旁,是否次級聲旁,聲形析微,先秦韻部（引自余迺永的《上古音系研究》）,資料引用-其他版本的字頭
13985,298,廣,廣,石,,廣,710,黃,古猛,,,,,,,,,,古猛,古猛,古,猛,礦,礦,金璞也古猛切七,,13532,kwajŋʔ,kwaingq,見,合,二,庚,上,見,梗,,上38,梗,庚,庚,,,,,,kruangx,kong3,k,ong,3,kuang4,k,uang,4,上43右,3,1866,1,,4,古猛,,,,,,,古猛,kwaingq,虢猛1,古猛：金璞也古猛切七,古猛,kwajŋʔ,kwaingq,kruangx,古,koq,見,開,一,模,上,見,遇,猛,maingq,明,開,二,庚,上,幫,梗,,,幫組庚二開/庚二合,,,,,,koʔ,kox,majŋʔ,mrangx,,,,,,礦
14832,261,兵,兵,水,,兵,746,兵,布梗,,,,,,,,,,布梗,布梗,布,梗,浜,浜,浦名布梗切又布耕切三,,13539,pajŋʔ,paingq,幫,開,二,庚,上,幫,梗,,上38,梗,庚,庚,,,,,,prangx,,,,,,,,,上43右,10,1867,1,,,,,,,,,,,,,布耕：布耕切安船溝又布耿切三二/布梗：浦名布梗切又布耕切三,布耕/布梗,pæŋ/pajŋʔ,peang/paingq,preng/prangx,布,poh,幫,開,一,模,去,幫,遇,梗,kaingq,見,開,二,庚,上,見,梗,,,,,,,,,poh,poh,kajŋʔ,krangx,,,,,,浜
15489,1,丁,丁,目,,丁,780,丁,張梗,,,,,,,,,,張梗,張梗,張,梗,盯,盯,盯𥋝張梗切一,,13542,ʈajŋʔ,traingq,知,開,二,庚,上,知,梗,,上38,梗,庚,庚,張梗/德冷,,,,,trangx,,,,,,,,,上43右,13,1868,1,,1,張梗,,,,,丑莖,,直庚,,,直庚：𥋝盯視皃/張梗：盯𥋝張梗切一,直庚/張梗,ɖajŋ/ʈajŋʔ,draing/traingq,drang/trangx,張,trjoang,知,開,三,陽,平,知,宕,梗,kaingq,見,開,二,庚,上,見,梗,,,,,,,,,ʈjɒŋ,triang,kajŋʔ,krangx,,,,,,盯
14421,299,昜,昜,玉,,昜,722,昜,徒杏,,,,,,,,,,徒杏,徒杏,徒,杏,瑒,瑒,祀宗廟圭名長一尺二寸徒杏切又音暢一,,13543,ɖajŋʔ,draingq,澄,開,二,庚,上,知,梗,,上38,梗,庚,庚,,,,,,drangx,,,,,,,,,上43右,14,1869,1,,1,徒杏,,,,,雉梗,,雉杏/暢,,,與章：玉名/徒杏：祀宗廟圭名長一尺二寸徒杏切又音暢一,與章/徒杏,jɒŋ/ɖajŋʔ,yjoang/draingq,jang/drangx,徒,do,定,開,一,模,平,端,遇,杏,ghaingq,匣,開,二,庚,上,影,梗,定/澄,,,,,,,,do,do,ɦajŋʔ,ghrangx,,,,,,瑒
15296,1,𤇾,𤇾,目,,䁝,773,𤇾,烏猛,,,,,,,,,,烏猛,烏猛,烏,猛,䁝,䁝,清潔烏猛切三,,13544,ʔwajŋʔ,qwaingq,影,合,二,庚,上,影,梗,,上38,梗,庚,庚,,,,,,qruangx,,,,,,,,,上43右,15,1870,1,,1,烏猛,,,,,胡停,,唯并/胡亭,,,余傾：惑也又戶扃切/戶扃：䁝惑也又余傾切/烏猛：清潔烏猛切三,余傾/戶扃/烏猛,jwjɛŋ/ɦweŋ/ʔwajŋʔ,ywjeeng/ghweng/qwaingq,jyeng/ghueng/qruangx,烏,qo,影,開,一,模,平,影,遇,猛,maingq,明,開,二,庚,上,幫,梗,,,幫組庚二開/庚二合,,,,,,ʔo,qo,majŋʔ,mrangx,,,次級聲旁,,,䁝
15356,369,令,令,冫,,令,774,令,魯打,,,,,,,,,,魯打,魯打,魯,打,冷,冷,寒也魯打切又魯頂切一,,13548,lajŋʔ,laingq,來,開,二,庚,上,來,梗,,上38,梗,庚,庚,,,,,,lrangx,,,,,,,,,上43右,19,1872,1,,1,魯打,,,,,力鼎,,力頂/力丁,,,郎丁：冷凙吳人云冰凌又力頂切/魯打：寒也魯打切又魯頂切一/力鼎：寒也又姓前趙錄有徐州刺史冷道字安義又盧打切,郎丁/魯打/力鼎,leŋ/lajŋʔ/leŋʔ,leng/laingq/lengq,leng/lrangx/lengx,魯,loq,來,開,一,模,上,來,遇,打,traingq,知,開,二,庚,上,知,梗,,,,,,,,,loʔ,lox,ʈajŋʔ,trangx,,,,,,冷
202,,卝,,卝,整體,卝,10,雚,乎䁝,呼䁝,乎䁝,乎䁝,校,,,,,,呼䁝,乎䁝,乎,䁝,卝,卝,金玉未成器也乎䁝切二,,13549,ɦwajŋʔ,ghwaingq,匣,合,二,庚,上,影,梗,,上38,梗,庚,庚,,,,,,ghruangx,,,,,,,,,上43右,20,1873,1,,,,,,,,口猛,,,ghwaingq/kwaingq,侯猛1/候猛1/華猛2/工猛1/加猛1/古猛1/瓜猛1/革猛1/虢猛3/穬1,乎䁝：金玉未成器也乎䁝切二,乎䁝,ɦwajŋʔ,ghwaingq,ghruangx,乎,gho,匣,開,一,模,平,影,遇,䁝,qwaingq,影,合,二,庚,上,影,梗,,,,,,,,,ɦo,gho,ʔwajŋʔ,qruangx,,,次級聲旁,暫附於此,,卝
15400,196,并,并,魚,,并,775,并,蒲猛,,,,,,,,,,蒲猛,蒲猛,蒲,猛,鮩,鮩,鮊魚別名蒲猛切一,,13551,bajŋʔ,baingq,並,開,二,庚,上,幫,梗,,上38,梗,庚,庚,,,,,,brangx,,,,,,,,,上43右,22,1874,1,,1,蒲杏,,,,,蒲杏,,步杏/並,,,蒲猛：鮊魚別名蒲猛切一/蒲迥：白魚名也/毗必：魚名,蒲猛/蒲迥/毗必,bajŋʔ/beŋʔ/bjɨt,baingq/bengq/bjit,brangx/bengx/bjit,蒲,bo,並,開,一,模,平,幫,遇,猛,maingq,明,開,二,庚,上,幫,梗,,,,,,,,,bo,bo,majŋʔ,mrangx,,,,,,鮩
11508,91,䀠,䀠,夰,,䀠,593,䀠,苦礦,,,,,,,,,,苦礦,苦礦,苦,礦,𥉁,𥉁,𥉁然舉目也苦礦切又音句一,,13552,khwajŋʔ,khwaingq,溪,合,二,庚,上,見,梗,,上38,梗,庚,庚,,,,,,khruangx,,,,,,,,,上43右,23,1875,1,,,,,,,,苦並,,居遇/居遇,,,苦礦：𥉁然舉目也苦礦切又音句一/古迥：目驚皃/九遇：目驚𥉁𥉁然出埤蒼,苦礦/古迥/九遇,khwajŋʔ/kweŋʔ/kwjoh,khwaingq/kwengq/kwjoh,khruangx/kuengx/kyoh,苦,khoq,溪,開,一,模,上,見,遇,礦,kwaingq,見,合,二,庚,上,見,梗,,,,,,,,,khoʔ,khox,kwajŋʔ,kruangx,,,,,,𥉁
15658,216,寧,寧,木,,寧,785,寍,拏梗,,,,,,,,,,拏梗,拏梗,拏,梗,檸,檸,木皮入酒浸治風拏梗切一,,13553,ɳajŋʔ,nraingq,娘,開,二,庚,上,知,梗,,上38,梗,庚,庚,,,,,,nrangx,ning4,n,ing,4,ning2,n,ing,2,上43右,24,1876,1,,,,,,,,,,,,,拏梗：木皮入酒浸治風拏梗切一,拏梗,ɳajŋʔ,nraingq,nrangx,拏,nra,娘,開,二,麻,平,知,假,梗,kaingq,見,開,二,庚,上,見,梗,,,,,,,,,ɳa,nra,kajŋʔ,krangx,,,,,,檸
15177,15,耿,,耳火,會意,耿,767,耿,古幸,,,,,,,,,,古幸,古幸,古,幸,耿,耿,耿介也又耿耿不安也又姓晉大夫趙夙滅耿因封焉遂以國爲氏古幸切三,,13554,kæŋʔ,keangq,見,開,二,耕,上,見,梗,,上39,耿,耕,耕,,,,,,krengx,geng2,g,eng,2,geng3,g,eng,3,上43右,25,1877,1,,2,古幸,,,,,皆幸,,,keangq/kengq/khengq/kweengq/kwengq,古幸4/耕幸1/公頂1/孔頂1/公永1/工迥1/公迥1/公穎1,古幸：耿介也又耿耿不安也又姓晉大夫趙夙滅耿因封焉遂以國爲氏古幸切三,古幸,kæŋʔ,keangq,krengx,古,koq,見,開,一,模,上,見,遇,幸,gheangq,匣,開,二,耕,上,影,梗,,,,,,,,,koʔ,kox,ɦæŋʔ,ghrengx,,聲旁,次級聲旁,,耕,耿
14859,1,孟,孟,目,,孟,750,皿,武幸,,,,,,,,,,武幸,武幸,武,幸,䁅,䁅,武幸切三,,13557,mæŋʔ,meangq,明,開,二,耕,上,幫,梗,,上39,耿,耕,耕,,,,,,mrengx,,,,,,,,,上43右,28,1878,1,,2,武幸,,,,,亡幸/亡幸,,眉冷,,,武幸：武幸切三/莫更：䁅盯瞋目,武幸/莫更,mæŋʔ/majŋh,meangq/maingh,mrengx/mrangh,武,mwjoq,明,合,三,虞,上,幫,遇,幸,gheangq,匣,開,二,耕,上,影,梗,,,,,,,,,mwjoʔ,myox,ɦæŋʔ,ghrengx,,,,,,䁅
15833,79,幸,,走屰,會意,幸,794,幸,胡耿,,,,,,,,,,胡耿,胡耿,胡,耿,幸,幸,說文作𡴘吉而免凶也从屰从夭夭死之事故死謂之不𡴘胡耿切四,,13560,ɦæŋʔ,gheangq,匣,開,二,耕,上,影,梗,,上39,耿,耕,耕,,,,,,ghrengx,heng6,h,eng,6,xing4,x,ing,4,上43右,31,1879,1,,3,胡耿,,,,,,,戶耿,,,胡耿：說文作𡴘吉而免凶也从屰从夭夭死之事故死謂之不𡴘胡耿切四,胡耿,ɦæŋʔ,gheangq,ghrengx,胡,gho,匣,開,一,模,平,影,遇,耿,keangq,見,開,二,耕,上,見,梗,,,,,,,,,ɦo,gho,kæŋʔ,krengx,,聲旁,次級聲旁,下方爲屰；上方爲走省（省止）；走的上方爲似夭的字形，但與聲旁夭不同；羍𦍒（⿱个羊，達的聲旁）、㚔（整體象形，執圉睪報盩𢿐的部件）、幸𠂷𡴘（⿱走省+屰，作聲旁）可相參照；走省（省止）是奔幸䪞的部件,耕,幸
19821,117,並,並,人,,並,1024,並,蒲幸,,,,,,,,,,蒲幸,蒲幸,蒲,幸,𠊧,𠊧,俱也或作併羅列也蒲幸切四,,13564,bæŋʔ,beangq,並,開,二,耕,上,幫,梗,,上39,耿,耕,耕,,,,,,brengx,,,,,,,,,上43右,35,1880,1,,2,蒲幸,,,,,,,蒲倖,,,蒲幸：俱也或作併羅列也蒲幸切四/蒲迸：皆也俱也蒲迸切一,蒲幸/蒲迸,bæŋʔ/bæŋh,beangq/beangh,brengx/brengh,蒲,bo,並,開,一,模,平,幫,遇,幸,gheangq,匣,開,二,耕,上,影,梗,,,,,,,,,bo,bo,ɦæŋʔ,ghrengx,,,,,,𠊧
15379,8,并,并,白,,并,775,并,普幸,,,,,,,,,,普幸,普幸,普,幸,皏,皏,皏㿣薄皃普幸切一,,13568,phæŋʔ,pheangq,滂,開,二,耕,上,幫,梗,,上39,耿,耕,耕,,,,,,phrengx,,,,,,,,,上43右,39,1881,1,,1,普幸,,,,,普幸,,普幸,,,普幸：皏㿣薄皃普幸切一,普幸,phæŋʔ,pheangq,phrengx,普,phoq,滂,開,一,模,上,幫,遇,幸,gheangq,匣,開,二,耕,上,影,梗,,,,,,,,,phoʔ,phox,ɦæŋʔ,ghrengx,,,,,,皏
15750,,青爭,青爭,,複聲,靜,787,生,疾郢,,,,,,,,,,疾郢,疾郢,疾,郢,靜,靜,安也謀也和也息也疾郢切十,,13569,dzjɛŋʔ,dzjeengq,從,開,三,清A,上,精,梗,,上40,靜,清,清A,,,,,精組>A,ziengx,jing6,j,ing,6,jing4,j,ing,4,上43右,40,1882,1,,7,疾郢,,,,,,,疾井,dzjeengq,如字1,疾郢：安也謀也和也息也疾郢切十,疾郢,dzjɛŋʔ,dzjeengq,ziengx,疾,dzjit,從,開,三,真A,入,精,臻,郢,yjeengq,以,開,三,清A,上,以,梗,,,,,,,,,dzjɨt,zit,jɛŋʔ,jengx,,,次級聲旁,,,靜
15580,338,政,政,束,,政,781,正,之郢,,,,,,,,,後應補「⿱⿰来攵正：俗」,之郢,之郢,之,郢,整,整,正也齊也之郢切二,,13579,tɕjɛŋʔ,tcjeengq,章,開,三,清A,上,章,梗,,上40,靜,清,清A,,,,,章組>A,cjengx,jing2,j,ing,2,zheng3,zh,eng,3,上43左,7,1883,1,,1,之郢,,,,,之郢,,之郢,tcjeengq,之領3/正領1/征領2,之郢：正也齊也之郢切二,之郢,tɕjɛŋʔ,tcjeengq,cjengx,之,tcje,章,開,三,之,平,章,止,郢,yjeengq,以,開,三,清A,上,以,梗,,,,,,,,,tɕjɨ,cji,jɛŋʔ,jengx,,,,似爲政聲,,整
16067,77,呈,呈,辵,,呈,809,𡈼,丑郢,,,,,,,,,,丑郢,丑郢,丑,郢,逞,逞,通也疾也盡也丑郢切六,,13580,ʈhɛŋʔ,threengq,徹,開,三,清B,上,知,梗,,上40,靜,清,清B,,,,,知組>B,thriengx,qing2,q,ing,2,cheng3,ch,eng,3,上43左,8,1884,1,,5,丑郢,,,,,丑井,,丑井,threengq,勑井2/勑景4/勑領4,丑郢：通也疾也盡也丑郢切六,丑郢,ʈhɛŋʔ,threengq,thriengx,丑,thrjouq,徹,開,三,尤,上,知,流,郢,yjeengq,以,開,三,清A,上,以,梗,,,,,,,,,ʈhjɤwʔ,thriux,jɛŋʔ,jengx,,,,,,逞
16072,320,呈,呈,邑,,呈,809,𡈼,以整,,,,,,,,,,以整,以整,以,整,郢,郢,楚地以整切三,,13586,jɛŋʔ,yjeengq,以,開,三,清A,上,以,梗,,上40,靜,清,清A,,,,,以紐>A,jengx,ying5,y,ing,5,ying3,y,ing,3,上43左,14,1885,1,,3,以整,,,,,以井,,以井,yjeengh/yjeengq,以正1/以政6/羊政1/餘政2/以井14,以整：楚地以整切三,以整,jɛŋʔ,yjeengq,jengx,以,yjeq,以,開,三,之,上,以,止,整,tcjeengq,章,開,三,清A,上,章,梗,,,,,,,,,jɨʔ,jix,tɕjɛŋʔ,cjengx,,,,,,郢
15139,153,巠,巠,疒,,巠,766,巠,巨郢,,,,,,,,,,巨郢,巨郢,巨,郢,痙,痙,風強病也巨郢切二,,13589,gjɛŋʔ,gjeengq,群,開,三,清A,上,見,梗,,上40,靜,清,清A,,,,,見組>A,gjengx,,,,,,,,,上43左,17,1886,1,,2,其郢,,,,,渠井,,渠井,,,巨郢：風強病也巨郢切二,巨郢,gjɛŋʔ,gjeengq,gjengx,巨,gjooq,群,開,三,魚,上,見,遇,郢,yjeengq,以,開,三,清A,上,以,梗,,,,,,,,,gjɔʔ,giox,jɛŋʔ,jengx,,,,,,痙
15231,261,頃,頃,水,,潁,771,頃,餘頃,,,,,,,,,,餘頃,餘頃,餘,頃,潁,潁,水名在汝南亦州名禹貢豫州之境春秋時沈丘也秦爲潁川郡漢爲汝南郡之汝陰後魏置潁州餘頃切二,,13591,jwjɛŋʔ,ywjeengq,以,合,三,清A,上,以,梗,,上40,靜,清,清A,,,,,以紐>A,jyengx,wing6,w,ing,6,ying3,y,ing,3,上43左,19,1887,1,,2,餘頃,,,,,唯井,,餘頃,ywjeengq,餘頃1/穎1/營井1,餘頃：水名在汝南亦州名禹貢豫州之境春秋時沈丘也秦爲潁川郡漢爲汝南郡之汝陰後魏置潁州餘頃切二,餘頃,jwjɛŋʔ,ywjeengq,jyengx,餘,yjoo,以,開,三,魚,平,以,遇,頃,khwjeengq,溪,合,三,清A,上,見,梗,,,,,,,,,jɔ,jo,khwjɛŋʔ,khjyengx,,,次級聲旁,,,潁
15373,98,令,令,頁,,領,774,令,良郢,,,,,,,,,,良郢,良郢,良,郢,領,領,理也錄也說文頃也良郢切六,,13593,ljɛŋʔ,ljeengq,來,開,三,清A,上,來,梗,,上40,靜,清,清A,,,,,來紐>A,liengx,ling5,l,ing,5,ling3,l,ing,3,上43左,21,1888,1,a徎,6,李郢,,,,,離景,,良郢,,,良郢：理也錄也說文頃也良郢切六,良郢,ljɛŋʔ,ljeengq,liengx,良,ljoang,來,開,三,陽,平,來,宕,郢,yjeengq,以,開,三,清A,上,以,梗,,,,,,,,,ljɒŋ,liang,jɛŋʔ,jengx,,,次級聲旁,,,領
15130,98,巠,巠,頁,,巠,766,巠,居郢,,,,,,,,,,居郢,居郢,居,郢,頸,頸,項也居郢切又巨成切一,,13599,kjɛŋʔ,kjeengq,見,開,三,清A,上,見,梗,,上40,靜,清,清A,,,,,見組>A,kjengx,géng2,g,éng,2,jing3,j,ing,3,上43左,27,1889,1,,1,居郢,,,,,居井,,吉郢,gjeeng/kjeeng/kjeengq,巨盈1/其聲1/祁盈1/吉成1/九領1/古頂1/吉井3/吉郢1/吉領1/如字1/居郢2,巨成：項也頸在前項在後巨成切又居郢切四/居郢：項也居郢切又巨成切一,巨成/居郢,gjɛŋ/kjɛŋʔ,gjeeng/kjeengq,gjeng/kjengx,居,kjoo,見,開,三,魚,平,見,遇,郢,yjeengq,以,開,三,清A,上,以,梗,,,,,,,,,kjɔ,kio,jɛŋʔ,jengx,,,,,,頸
15413,361,并,并,食,,并,775,并,必郢,,,,,,,,,,必郢,必郢,必,郢,餅,餅,必郢切五,,13600,pjɛŋʔ,pjeengq,幫,開,三,清A,上,幫,梗,,上40,靜,清,清A,,,,,幫組>A,pjengx,béng2,b,éng,2,bing3,b,ing,3,上43左,28,1890,1,,2,必郢,,,,,卑井,是,卑井,pjeengq,必井1/必領1/本頃1,必郢：必郢切五,必郢,pjɛŋʔ,pjeengq,pjengx,必,pjit,幫,開,三,真A,入,幫,臻,郢,yjeengq,以,開,三,清A,上,以,梗,,,,,,,,,pjɨt,pjit,jɛŋʔ,jengx,,,,,,餅
15222,426,頃,,匕頁,會意,頃,771,頃,去潁,,,,,,,,,,去潁,去潁,去,潁,頃,頃,田百畝也去潁切六,,13605,khwjɛŋʔ,khwjeengq,溪,合,三,清A,上,見,梗,,上40,靜,清,清A,,,,,見組>A,khjyengx,king2,k,ing,2,qing3,q,ing,3,上43左,33,1891,1,,3,去潁,,,,,丘穎,,去穎,khonq/khwjeeng/khwjeengq,懇1/傾31/苦潁1/苦穎3,去營：西頃地名出地理志說文曰頭不正也又去潁切/去潁：田百畝也去潁切六,去營/去潁,khwjɛŋ/khwjɛŋʔ,khwjeeng/khwjeengq,khjyeng/khjyengx,去,khjooh,溪,開,三,魚,去,見,遇,潁,ywjeengq,以,合,三,清A,上,以,梗,,,,,,,,,khjɔh,khioh,jwjɛŋʔ,jyengx,,聲旁,次級聲旁,擬爲kw-類,耕,頃
15095,315,井,,井,整體,井,765,井,子郢,,,,,丼,,,調整碼位,,子郢,子郢,子,郢,丼,井,說文曰八家一井象構韓形·𦉥之象也古者伯益初作丼今作井見經典省又姓姜子牙之後也左傳有井伯子郢切二,,13611,tsjɛŋʔ,tsjeengq,精,開,三,清A,上,精,梗,,上40,靜,清,清A,,,,,精組>A,ciengx,zéng2,z,éng,2,jing3,j,ing,3,上43左,39,1892,1,,2,子郢,,,,,子郢,,子郢,tsjeengq,子挺1/精領1,子郢：說文曰八家一井象構韓形·𦉥之象也古者伯益初作丼今作井見經典省又姓姜子牙之後也左傳有井伯子郢切二,子郢,tsjɛŋʔ,tsjeengq,ciengx,子,tsjeq,精,開,三,之,上,精,止,郢,yjeengq,以,開,三,清A,上,以,梗,,,,,,,,,tsjɨʔ,cix,jɛŋʔ,jengx,,聲旁,次級聲旁,暫將耕形刑的聲旁井視爲與水井之井相同，存疑（井似可擬爲kl->s-）；金文裏，水井之井亦有丼的或體,耕,丼
15215,304,嬰,嬰,广,,嬰,769,賏,於郢,,,,,,,,,,於郢,於郢,於,郢,廮,廮,安也又廮陶縣名在趙州於郢切五,,13613,ʔjɛŋʔ,qjeengq,影,開,三,清A,上,影,梗,,上40,靜,清,清A,,,,,影組>A,qjengx,,,,,,,,,上43左,41,1893,1,,3,於郢,,,,,於整,是,於并,,,於郢：安也又廮陶縣名在趙州於郢切五,於郢,ʔjɛŋʔ,qjeengq,qjengx,於,qjoo,影,開,三,魚,平,影,遇,郢,yjeengq,以,開,三,清A,上,以,梗,,,,,,,,,ʔjɔ,qio,jɛŋʔ,jengx,,,,,,廮
15717,27,青,青,言,,青,787,生,七靜,,,,,,,,,,七靜,七靜,七,靜,請,請,乞也求也問也謁也七靜切又疾盈疾姓二切二,,13618,tshjɛŋʔ,tshjeengq,清,開,三,清A,上,精,梗,,上40,靜,清,清A,,,,,精組>A,chiengx,céng2,c,éng,2,qing3,q,ing,3,上44右,3,1894,1,,2,七靜,,,,,似盈,,且井/疾盈/疾性,dzjeeng/tshjeengq,情7/七井6/七領2/如字1,疾盈：受也又在性七井二切/七靜：乞也求也問也謁也七靜切又疾盈疾姓二切二/疾政：延請亦朝請漢官名張禹首爲之又秦盈親井二切,疾盈/七靜/疾政,dzjɛŋ/tshjɛŋʔ/dzjɛŋh,dzjeeng/tshjeengq/dzjeengh,zieng/chiengx/ziengh,七,tshjit,清,開,三,真A,入,精,臻,靜,dzjeengq,從,開,三,清A,上,精,梗,,,,,,,,,tshjɨt,chit,dzjɛŋʔ,ziengx,,,,,,請
15761,208,省,,屮目,會意,省,787,生,息井,,,,,,,,,,息井,息井,息,井,省,省,察也審也息井切六,,13620,sjɛŋʔ,sjeengq,心,開,三,清A,上,精,梗,,上40,靜,清,清A,,,,,精組>A,siengx,xing2,x,ing,2,xing3,x,ing,3,上44右,5,1895,1,,2,息井,,,,,思井,,思井/所景,sjeengq/sjeenq/sreangq/sreengq,先郢1/西頂1/昔井1/息井4/息靖1/悉井7/仙淺1/仙善1/思淺1/息典1/所幸3/疏幸1/生領1/色景2/色領2/所景40/所領3,所景：省署漢書曰舊名禁中避元后諱改爲省中又姓左傳宋大夫省臧所景切又息井切九/息井：察也審也息井切六,所景/息井,ʂjajŋʔ/sjɛŋʔ,sreengq/sjeengq,sriengx/siengx,息,sjik,心,開,三,蒸,入,精,曾,井,tsjeengq,精,開,三,清A,上,精,梗,,,,,,,,,sjɨk,sik,tsjɛŋʔ,ciengx,,,次級聲旁,眚（⿱生目）、省（⿱屮目）不同；民、直（⿰𠃊⿱(十目)）、省（⿱屮目）可相參照,耕,省
15433,1,名,名,目,,名,776,名,亡井,,,,,,,,,,亡井,亡井,亡,井,眳,眳,眳睛亡井切二,,13626,mjɛŋʔ,mjeengq,明,開,三,清A,上,幫,梗,,上40,靜,清,清A,,,,,幫組>A,mjengx,,,,,,,,,上44右,11,1896,1,,1,弥井,,,,,亡頂,,彌頂/莫并,,,亡井：眳睛亡井切二/莫迥：眳睛,亡井/莫迥,mjɛŋʔ/meŋʔ,mjeengq/mengq,mjengx/mengx,亡,mwjoang,明,合,三,陽,平,幫,宕,井,tsjeengq,精,開,三,清A,上,精,梗,,,,,,,,,mwjɒŋ,myang,tsjɛŋʔ,ciengx,,,,,,眳
16065,76,呈,呈,彳,,呈,809,𡈼,丈井,,,,,,,,,,丈井,丈井,丈,井,徎,徎,雨後徑也丈井切一二,,13628,ɖɛŋʔ,dreengq,澄,開,三,清B,上,知,梗,,上40,靜,清,清B,,,,,知組>B,driengx,,,,,,,,,上44右,13,1897,1,,2,丈井,,,,,丈井,,力整/丈井,,,丈井：雨後徑也丈井切一二/他鼎：徑也,丈井/他鼎,ɖɛŋʔ/theŋʔ,dreengq/thengq,driengx/thengx,丈,drjoangq,澄,開,三,陽,上,知,宕,井,tsjeengq,精,開,三,清A,上,精,梗,,,,,,,,,ɖjɒŋʔ,driangx,tsjɛŋʔ,ciengx,,,,,,徎
15896,77,冋,冋,辵,,迥,798,冋,戶頂,,,,,,,,,,戶頂,戶頂,戶,頂,迥,迥,遠也戶頂切五,,13630,ɦweŋʔ,ghwengq,匣,合,四,青,上,影,梗,,上41,迥,青,青,,,,,,ghuengx,guing2,gu,ing,2,jiong3,j,iong,3,上44右,15,1898,1,,3,戶鼎,,,,,胡炯,,胡頂,,戶□1,戶頂：遠也戶頂切五,戶頂,ɦweŋʔ,ghwengq,ghuengx,戶,ghoq,匣,開,一,模,上,影,遇,頂,tengq,端,開,四,青,上,端,梗,,青開/青合,,,,,,,ɦoʔ,ghox,teŋʔ,tengx,,,次級聲旁,,,迥
15227,275,頃,頃,火,,頃,771,頃,古迥,,,,,,,,,,古迥,古迥,古,迥,熲,熲,光也又輝也古迥切八,,13635,kweŋʔ,kwengq,見,合,四,青,上,見,梗,,上41,迥,青,青,,,,,,kuengx,,,,,,,,,上44右,20,1899,1,,,古鼎,,,,,古迥,,古迥/苦迥,keengq/kwengq,京領1/古迥3/古頃1/坰迥1,古迥：光也又輝也古迥切八,古迥,kweŋʔ,kwengq,kuengx,古,koq,見,開,一,模,上,見,遇,迥,ghwengq,匣,合,四,青,上,影,梗,,,,,,,,,koʔ,kox,ɦweŋʔ,ghuengx,,,,,,熲
15437,200,名,名,艸,,名,776,名,莫迥,,,,,,,,,,莫迥,莫迥,莫,迥,茗,茗,茗草莫迥切七,,13643,meŋʔ,mengq,明,開,四,青,上,幫,梗,,上41,迥,青,青,,,,,,mengx,ming5,m,ing,5,ming2,m,ing,2,上44右,28,1900,1,,5,莫迥,,,,,冥鼎,,冥頂,mengq,亡頂1,莫迥：茗草莫迥切七,莫迥,meŋʔ,mengq,mengx,莫,moak,明,開,一,唐,入,幫,宕,迥,ghwengq,匣,合,四,青,上,影,梗,,,,,,,,,mɒk,mak,ɦweŋʔ,ghuengx,,,,,,茗
